id,ts,originator_id,receiver_id,amount,originator_name,receiver_name,originator_state,receiver_state,account_age_days,payment_type,sec_code,channel,is_fraud
c2bb3b8b-1775-43b2-ad1d-edf0e5766741,2026-07-26T20:35:18.584976+00:00,ORIG-47715,RCVR-33806,595.6,Northstar Services,Brightline Supply,NY,CO,2044,Direct deposit,WEB,Online banking,0
ccf411ae-0c92-4805-96fe-5f4d2dbf6a0a,2026-08-04T18:13:18.584976+00:00,ORIG-42162,RCVR-77808,209.6,Summit Health,Brightline Supply,IL,TX,280,Direct deposit,CCD,API,0
29b09180-c7f2-4b32-b767-ab6b40c207ec,2026-08-02T06:39:18.584976+00:00,ORIG-92799,RCVR-49000,516.46,Summit Health,Maple Consulting,NY,GA,3578,Direct deposit,CCD,Branch initiated,0
b02d37fe-6f6d-49b6-bdb1-61785d0955b9,2026-07-19T10:42:18.584976+00:00,ORIG-56686,RCVR-49324,233.23,Summit Health,Avery Johnson,NY,NC,2272,Tax payment,CCD,Online banking,0
e9648d9c-415d-42d1-9ef6-fc486219bf6f,2026-08-18T06:09:18.584976+00:00,ORIG-76878,RCVR-52034,791.01,Northstar Services,Cedar Utilities,WA,NY,3591,Bill payment,WEB,File upload,0
656730c4-9612-40fe-b432-9d8a1afb55e1,2026-06-30T06:29:18.584976+00:00,ORIG-63508,RCVR-79747,283.8,Summit Health,Maple Consulting,WA,GA,323,Payroll,WEB,Online banking,0
e1415afd-569a-43af-9913-cbb19be812bb,2026-07-19T17:13:18.584976+00:00,ORIG-74714,RCVR-49192,1057.41,Northstar Services,Maple Consulting,CO,CA,1563,Payroll,PPD,Online banking,0
60226fa9-6366-40ad-a9b1-4fc1f5848496,2026-07-03T19:34:18.584976+00:00,ORIG-19425,RCVR-75902,1394.96,Summit Health,Brightline Supply,CO,NY,3375,Payroll,WEB,Online banking,0
d9dbb475-648f-4e66-894b-fd3f9039b023,2026-07-14T02:40:18.584976+00:00,ORIG-56677,RCVR-63209,208.01,Pine Valley Foods,Cedar Utilities,VA,CO,1535,Payroll,PPD,Online banking,0
9cc57e86-dc0c-430f-a311-b843b1e91989,2026-07-08T00:43:18.584976+00:00,ORIG-44821,RCVR-42344,1622.43,Harbor Manufacturing,Brightline Supply,CA,MA,3178,Payroll,WEB,File upload,0
148ba96b-5cd2-4770-8e0f-b72cba35a9a0,2026-07-24T18:52:18.584976+00:00,ORIG-10160,RCVR-27169,401.46,Pine Valley Foods,Brightline Supply,CO,TX,3343,Direct deposit,PPD,Online banking,0
ee303bfb-6b24-4ef0-bab0-2147c757665b,2026-07-10T17:48:18.584976+00:00,ORIG-33716,RCVR-41469,1037.31,Northstar Services,Brightline Supply,FL,CO,2310,Payroll,CCD,Online banking,0
71d346bc-c5e0-48f6-800f-fa45dad820e5,2026-07-28T23:34:18.584976+00:00,ORIG-68046,RCVR-28045,523.69,Northstar Services,Avery Johnson,GA,CO,1620,Vendor payment,PPD,File upload,0
8f30c422-edb5-4058-ba66-e15b9ccf5318,2026-07-04T01:33:18.584976+00:00,ORIG-12118,RCVR-95452,543.48,Northstar Services,Maple Consulting,WA,NY,1434,Payroll,WEB,Online banking,0
9fd7bae0-56ff-44a8-9904-e595ca66db4b,2026-07-24T23:39:18.584976+00:00,ORIG-81726,RCVR-23972,212.97,Pine Valley Foods,Avery Johnson,GA,CO,1817,Payroll,WEB,API,0
ccbf93e6-2305-4fb1-8ea9-a936a79bab84,2026-08-03T06:40:18.584976+00:00,ORIG-56907,RCVR-95365,964.35,Northstar Services,Cedar Utilities,CO,GA,3078,Direct deposit,PPD,API,0
e4ccfb6b-4baa-4697-9996-992bc5bfd35e,2026-07-16T20:20:18.584976+00:00,ORIG-45391,RCVR-35148,228.78,Summit Health,Avery Johnson,VA,TX,1366,Vendor payment,WEB,Online banking,0
6061151f-babb-4f50-9aa8-d3b7a2ca0634,2026-06-22T16:24:18.584976+00:00,ORIG-12954,RCVR-67755,2282.85,Harbor Manufacturing,Cedar Utilities,NY,FL,85,Tax payment,WEB,Online banking,1
da270e1d-843e-45fa-8c09-7c79e9450d0c,2026-08-08T19:46:18.584976+00:00,ORIG-59657,RCVR-99905,339.1,Northstar Services,Brightline Supply,WA,NY,1988,Vendor payment,CCD,Online banking,0
9c3010ca-8101-49dd-a120-5cb441f65972,2026-06-28T02:14:18.584976+00:00,ORIG-47188,RCVR-43349,361.5,Harbor Manufacturing,Cedar Utilities,WA,WA,590,Payroll,WEB,File upload,0
2c4047bf-892a-4207-b39a-a26e2c514864,2026-07-01T04:24:18.584976+00:00,ORIG-46265,RCVR-48699,415.34,Pine Valley Foods,Maple Consulting,NC,GA,1822,Bill payment,CCD,Online banking,0
fae6677f-50bd-4219-901c-ce2a9495ba1a,2026-07-31T00:04:18.584976+00:00,ORIG-37623,RCVR-43828,307.36,Summit Health,Brightline Supply,GA,MA,2089,Vendor payment,PPD,Online banking,0
ac242b31-b52b-4741-9833-3bec9862088c,2026-07-21T14:09:18.584976+00:00,ORIG-13442,RCVR-34149,859.53,Pine Valley Foods,Maple Consulting,GA,MA,1622,Tax payment,PPD,Online banking,0
41c8bf13-2e25-40b0-9742-ffb82bbfe147,2026-07-04T17:16:18.584976+00:00,ORIG-72496,RCVR-11246,567.75,Harbor Manufacturing,Maple Consulting,CO,GA,749,Payroll,WEB,File upload,0
f21ea8f2-ee5d-4ae4-847f-e766129cffec,2026-08-06T06:36:18.584976+00:00,ORIG-50027,RCVR-11600,538.89,Pine Valley Foods,Brightline Supply,CA,CA,195,Vendor payment,PPD,API,0
5211b969-143f-40f7-91ed-f07160e9b137,2026-07-02T05:55:18.584976+00:00,ORIG-49545,RCVR-58881,199.8,Pine Valley Foods,Cedar Utilities,GA,OH,2982,Direct deposit,PPD,API,0
e595163b-415a-4c8d-9d9d-aabeed3fe861,2026-07-15T04:17:18.584976+00:00,ORIG-93876,RCVR-34736,418.66,Summit Health,Cedar Utilities,TX,IL,1247,Tax payment,PPD,API,0
0bf091bc-24e8-4803-b37b-ea389dbfef71,2026-07-08T04:42:18.584976+00:00,ORIG-24970,RCVR-38816,1658.43,Harbor Manufacturing,Cedar Utilities,MA,WA,1016,Vendor payment,WEB,Online banking,0
191c7350-2c24-4c82-b288-a2309ea0ea81,2026-07-06T14:03:18.584976+00:00,ORIG-50843,RCVR-30468,407.41,Pine Valley Foods,Avery Johnson,MA,TX,2694,Direct deposit,PPD,Online banking,0
2c8c1967-ec0a-44e3-9a27-8a4a6daad77a,2026-07-13T17:38:18.584976+00:00,ORIG-34218,RCVR-77128,200.41,Northstar Services,Avery Johnson,GA,IL,462,Direct deposit,WEB,Online banking,0
bc2dbe9f-36f8-42a3-9f6e-17daa560e726,2026-06-26T17:32:18.584976+00:00,ORIG-56692,RCVR-98783,2817.19,Harbor Manufacturing,Avery Johnson,NY,CA,3570,Direct deposit,CCD,API,0
794d79aa-bd94-414d-a6b0-f690ddbfea0f,2026-07-06T21:13:18.584976+00:00,ORIG-65583,RCVR-73239,306.52,Harbor Manufacturing,Avery Johnson,CO,FL,1429,Payroll,PPD,API,0
128d05e0-b282-4e5c-b348-56628df23441,2026-07-28T02:58:18.584976+00:00,ORIG-84091,RCVR-38333,554.39,Pine Valley Foods,Cedar Utilities,NC,FL,3466,Bill payment,PPD,Online banking,0
038dbca3-e117-4c26-862f-4e3dbbbcac9d,2026-07-03T10:32:18.584976+00:00,ORIG-16909,RCVR-87846,332.49,Harbor Manufacturing,Maple Consulting,WA,GA,1750,Direct deposit,CCD,Branch initiated,0
edf80820-5bba-4575-85bf-7eb485d0212b,2026-07-18T17:14:18.584976+00:00,ORIG-31990,RCVR-45803,666.5,Pine Valley Foods,Brightline Supply,NC,CO,401,Bill payment,CCD,API,0
98f2d78f-a70a-4ef1-afc7-45b86658065a,2026-06-29T01:26:18.584976+00:00,ORIG-36829,RCVR-76748,1728.92,Pine Valley Foods,Cedar Utilities,TX,WA,415,Bill payment,WEB,API,0
0c2d5a46-4ab4-470a-958b-fca4a054a1ec,2026-07-08T18:14:18.584976+00:00,ORIG-95472,RCVR-96223,416.52,Pine Valley Foods,Avery Johnson,MA,VA,3117,Payroll,WEB,Online banking,0
6608368c-8e07-4eb4-933c-51a6c64c622e,2026-07-05T00:08:18.584976+00:00,ORIG-44550,RCVR-68722,104.18,Summit Health,Maple Consulting,WA,IL,1030,Payroll,WEB,API,0
9790eb9d-8e70-4ef7-86e1-1a7fa3b1736c,2026-08-07T19:55:18.584976+00:00,ORIG-97721,RCVR-20762,612.79,Summit Health,Avery Johnson,TX,NY,2951,Tax payment,WEB,API,0
8c8ca1ee-e6e5-4003-bf21-1b3e4455afe7,2026-07-27T10:44:18.584976+00:00,ORIG-45634,RCVR-20124,1021.18,Northstar Services,Cedar Utilities,CA,MA,2190,Bill payment,WEB,File upload,0
428b4661-ed77-4c81-a5b0-ddb7ad6e2a1e,2026-08-09T17:37:18.584976+00:00,ORIG-61180,RCVR-20472,176.16,Harbor Manufacturing,Brightline Supply,IL,FL,118,Bill payment,CCD,Online banking,0
c5e1a97e-3398-4b80-83aa-014e936d59cf,2026-08-05T13:51:18.584976+00:00,ORIG-53131,RCVR-75726,650.92,Pine Valley Foods,Maple Consulting,OH,VA,2801,Bill payment,PPD,Branch initiated,0
b256ef8d-a03e-4740-9e23-6d5bbad09e16,2026-07-01T04:38:18.584976+00:00,ORIG-13877,RCVR-50814,188.66,Pine Valley Foods,Cedar Utilities,CO,CA,495,Vendor payment,WEB,API,0
947c7bb6-7b50-48a4-9dd1-653ac6aa118e,2026-07-28T05:28:18.584976+00:00,ORIG-93848,RCVR-69974,637.63,Pine Valley Foods,Maple Consulting,TX,TX,2673,Bill payment,PPD,API,0
263274ae-8a64-43fa-8e2b-6538e7626013,2026-08-20T03:16:18.584976+00:00,ORIG-16918,RCVR-45199,862.62,Pine Valley Foods,Cedar Utilities,NC,NY,77,Vendor payment,CCD,Online banking,0
c044b64d-3e24-40b5-ad97-b107495c7298,2026-08-16T15:50:18.584976+00:00,ORIG-29622,RCVR-95606,1153.26,Pine Valley Foods,Brightline Supply,NC,IL,2053,Bill payment,WEB,API,0
1c6d0359-0ad2-40d2-b5a9-ceae97b0ce90,2026-07-07T16:28:18.584976+00:00,ORIG-20314,RCVR-80480,571.23,Summit Health,Cedar Utilities,TX,VA,721,Payroll,PPD,Online banking,0
6a78c3ff-74f4-44ad-80ff-81ae6de7a396,2026-06-30T00:25:18.584976+00:00,ORIG-94302,RCVR-36770,550.33,Summit Health,Avery Johnson,MA,TX,588,Vendor payment,CCD,Online banking,0
9cbd5a62-0b14-461e-9de9-4cf98735be88,2026-07-27T05:51:18.584976+00:00,ORIG-21686,RCVR-24533,174.66,Pine Valley Foods,Maple Consulting,GA,NC,422,Direct deposit,PPD,File upload,0
52572ba2-6ec6-4dba-a7e1-f711f4de865c,2026-07-05T17:07:18.584976+00:00,ORIG-49629,RCVR-76030,557.74,Summit Health,Avery Johnson,WA,MA,1765,Bill payment,CCD,Online banking,0
ff9bf2e1-7be5-44ae-9573-54910f559b92,2026-07-17T16:31:18.584976+00:00,ORIG-42087,RCVR-77178,558.99,Harbor Manufacturing,Maple Consulting,IL,OH,3303,Direct deposit,WEB,Online banking,0
50ed3347-72fa-4e34-b4cf-f794da355eae,2026-07-14T04:49:18.584976+00:00,ORIG-89081,RCVR-53638,256.69,Pine Valley Foods,Brightline Supply,NY,OH,1378,Vendor payment,WEB,Online banking,0
f9510cf2-761c-40f8-8819-4ea4209c866c,2026-07-31T04:41:18.584976+00:00,ORIG-84797,RCVR-83812,343.66,Pine Valley Foods,Brightline Supply,CO,TX,3215,Tax payment,WEB,File upload,0
4798fbc3-375f-46af-93ea-bb37ea7cc531,2026-08-10T16:36:18.584976+00:00,ORIG-94160,RCVR-47407,1107.8,Pine Valley Foods,Brightline Supply,WA,NY,1842,Tax payment,PPD,API,0
bae23604-edba-4e77-8e45-7d1f122fc901,2026-07-10T16:49:18.584976+00:00,ORIG-66794,RCVR-52197,253.72,Northstar Services,Maple Consulting,CO,OH,478,Vendor payment,PPD,Online banking,0
261a59c7-7922-4234-91a3-5e10851184fb,2026-07-14T04:33:18.584976+00:00,ORIG-51617,RCVR-66898,1071.29,Summit Health,Brightline Supply,MA,NC,861,Direct deposit,PPD,Branch initiated,0
dbbbd89d-3551-4668-bf2d-79c4e2d18606,2026-07-01T14:52:18.584976+00:00,ORIG-91135,RCVR-28738,129.62,Pine Valley Foods,Brightline Supply,CO,GA,398,Payroll,PPD,API,0
9458bfda-8853-4b38-a956-df9e2b595083,2026-06-29T21:41:18.584976+00:00,ORIG-49615,RCVR-94236,402.55,Summit Health,Brightline Supply,FL,CA,3101,Payroll,PPD,Online banking,0
fb9acffb-66a4-45bf-bec7-9fa3ac3a7302,2026-07-21T08:19:18.584976+00:00,ORIG-38537,RCVR-74791,462.13,Summit Health,Cedar Utilities,WA,TX,2461,Vendor payment,WEB,File upload,0
3f44542e-7fc5-4427-8e5c-2bf6e940b1d0,2026-06-25T07:51:18.584976+00:00,ORIG-18903,RCVR-40719,909.37,Pine Valley Foods,Maple Consulting,FL,CA,3642,Bill payment,PPD,Branch initiated,0
8af58acb-d274-4f27-bd06-e1b6e4d97a65,2026-07-08T20:17:18.584976+00:00,ORIG-20260,RCVR-20594,429.11,Pine Valley Foods,Brightline Supply,TX,VA,1687,Tax payment,CCD,File upload,0
9dfb6728-8da7-4566-b076-a47d55952b04,2026-06-25T03:03:18.584976+00:00,ORIG-83526,RCVR-39394,493.3,Northstar Services,Brightline Supply,FL,NC,2927,Vendor payment,PPD,API,0
dc31e017-82f2-4b59-9d9a-01db19daa3ec,2026-07-30T10:44:18.584976+00:00,ORIG-36047,RCVR-63029,545.18,Northstar Services,Cedar Utilities,WA,NY,2045,Direct deposit,PPD,API,0
70c9f2bb-f674-4edf-b54c-480de0636d9e,2026-07-18T15:33:18.584976+00:00,ORIG-97768,RCVR-51885,778.42,Northstar Services,Avery Johnson,NC,CO,1183,Vendor payment,WEB,Online banking,0
d9d97a18-6d4b-44e6-a6e9-fa7b7bef10fc,2026-07-30T09:01:18.584976+00:00,ORIG-76137,RCVR-85946,501.51,Harbor Manufacturing,Brightline Supply,TX,NY,265,Payroll,WEB,API,0
a4871f10-96b0-4fdf-8ea7-d24374ff1bb1,2026-07-04T17:10:18.584976+00:00,ORIG-30749,RCVR-40103,2157.33,Pine Valley Foods,Brightline Supply,CA,NY,2757,Direct deposit,CCD,Branch initiated,0
30bb02cc-5ce8-4717-bf8f-804e57071233,2026-07-11T19:41:18.584976+00:00,ORIG-91904,RCVR-50498,81.38,Harbor Manufacturing,Avery Johnson,CA,CO,1105,Bill payment,PPD,Online banking,0
c5235d60-b1d4-4f43-9ad7-ea735f304fb4,2026-07-07T15:19:18.584976+00:00,ORIG-49332,RCVR-22072,454.89,Summit Health,Cedar Utilities,IL,TX,2047,Payroll,PPD,Online banking,0
fe86ed46-a073-4521-8a95-94ce6fa48e6e,2026-08-08T23:12:18.584976+00:00,ORIG-20694,RCVR-17246,370.92,Northstar Services,Cedar Utilities,VA,GA,3549,Payroll,PPD,Online banking,0
787e8911-8bd5-4ded-8f29-113e41fd22f4,2026-07-30T00:08:18.584976+00:00,ORIG-32932,RCVR-41435,505.5,Harbor Manufacturing,Avery Johnson,NY,TX,437,Payroll,CCD,File upload,0
91549fd5-7206-4c28-bee2-be60696592f8,2026-07-13T06:41:18.584976+00:00,ORIG-18681,RCVR-81849,1623.66,Summit Health,Maple Consulting,IL,IL,360,Direct deposit,CCD,API,0
22238f42-9126-4cdd-b029-f8cc2ce72bf2,2026-07-11T23:49:18.584976+00:00,ORIG-26428,RCVR-12600,796.58,Harbor Manufacturing,Brightline Supply,TX,NC,3250,Tax payment,WEB,Online banking,0
3a796c62-b558-4410-823c-6b9ffabba5a6,2026-08-12T08:15:18.584976+00:00,ORIG-16156,RCVR-13808,1782.02,Pine Valley Foods,Cedar Utilities,IL,CO,868,Payroll,CCD,Online banking,0
ce85d1d6-cb76-4a14-8272-447269ef5130,2026-08-10T07:30:18.584976+00:00,ORIG-52599,RCVR-25580,1344.11,Harbor Manufacturing,Brightline Supply,OH,FL,1271,Tax payment,CCD,Branch initiated,0
c2201b2c-4e5d-4be8-9432-0c6de2bbf5ef,2026-07-18T15:47:18.584976+00:00,ORIG-58941,RCVR-15646,504.19,Harbor Manufacturing,Cedar Utilities,TX,CA,3066,Payroll,CCD,Online banking,0
9598b5a3-ebf5-47b9-968c-b5045556676d,2026-08-16T07:55:18.584976+00:00,ORIG-12864,RCVR-78644,314.71,Summit Health,Maple Consulting,NY,GA,920,Vendor payment,PPD,File upload,0
34706fff-f02d-4c63-bfe7-588b6e672d9f,2026-07-04T07:41:18.584976+00:00,ORIG-40530,RCVR-40241,433.01,Pine Valley Foods,Cedar Utilities,IL,CO,718,Payroll,PPD,Online banking,0
bc1c275c-a6f1-4a38-810a-05ac4443b439,2026-07-08T11:19:18.584976+00:00,ORIG-38119,RCVR-51636,210.52,Pine Valley Foods,Brightline Supply,FL,GA,7,Direct deposit,CCD,API,1
b7b7c3be-4439-4c3a-87a3-f207d2765801,2026-08-13T07:51:18.584976+00:00,ORIG-16985,RCVR-76592,409.9,Pine Valley Foods,Brightline Supply,MA,NY,148,Bill payment,PPD,Online banking,0
f3103527-c845-4162-bbf6-4fd3bf6053f5,2026-07-23T11:46:18.584976+00:00,ORIG-49900,RCVR-86664,593.62,Northstar Services,Brightline Supply,IL,GA,1174,Direct deposit,WEB,Online banking,0
a0e3e822-33a2-4269-a61f-d735e31dbf19,2026-07-30T16:18:18.584976+00:00,ORIG-45681,RCVR-12106,1569.9,Pine Valley Foods,Avery Johnson,GA,CA,2877,Bill payment,WEB,File upload,0
8679a1fe-957b-4845-9d3a-eddb3f0a3f71,2026-07-06T06:17:18.584976+00:00,ORIG-55850,RCVR-40959,898.06,Harbor Manufacturing,Avery Johnson,VA,OH,2469,Vendor payment,CCD,Branch initiated,0
42d9c55e-1bb0-4d82-a381-4cdb632c5c7d,2026-07-03T02:55:18.584976+00:00,ORIG-88189,RCVR-88247,1831.47,Harbor Manufacturing,Avery Johnson,WA,WA,1817,Vendor payment,PPD,Online banking,0
ff14c147-b5ec-44c1-9d97-3146a32b3ca6,2026-08-04T19:38:18.584976+00:00,ORIG-79515,RCVR-59942,305.43,Harbor Manufacturing,Cedar Utilities,TX,GA,3555,Payroll,PPD,File upload,0
4f1550fc-3325-45a1-ad3a-3e3f8938c8ea,2026-08-19T23:10:18.584976+00:00,ORIG-34902,RCVR-81301,557.8,Harbor Manufacturing,Maple Consulting,CA,MA,1844,Tax payment,CCD,Online banking,0
68965954-4dbd-4164-b596-0fc546625fef,2026-08-04T02:10:18.584976+00:00,ORIG-61931,RCVR-52636,2807.41,Northstar Services,Brightline Supply,WA,IL,2435,Payroll,CCD,Online banking,0
ba9018ef-1da7-48d3-9d2a-1def516ec3ea,2026-06-24T13:29:18.584976+00:00,ORIG-44781,RCVR-15325,1230.38,Summit Health,Brightline Supply,CO,WA,2587,Payroll,PPD,File upload,0
f41b2cac-6146-4ed1-89c8-e19e6a3e51f2,2026-06-30T17:37:18.584976+00:00,ORIG-24389,RCVR-67840,1923.78,Pine Valley Foods,Cedar Utilities,WA,GA,1764,Vendor payment,PPD,Online banking,0
f581a53b-7c30-41ea-9b9d-fa3d55188184,2026-07-19T03:21:18.584976+00:00,ORIG-70841,RCVR-52003,399.06,Pine Valley Foods,Avery Johnson,GA,TX,3349,Tax payment,CCD,Online banking,0
48dcd7a1-6b28-48c6-ae7a-0122393b175c,2026-08-04T00:29:18.584976+00:00,ORIG-13017,RCVR-94022,133.9,Northstar Services,Avery Johnson,FL,IL,2025,Bill payment,WEB,Online banking,0
da61a591-b5d7-4df5-a3e7-166ff56026cc,2026-07-31T02:28:18.584976+00:00,ORIG-34253,RCVR-29055,486.41,Summit Health,Cedar Utilities,VA,CA,2644,Direct deposit,WEB,API,0
f0b249de-4c3a-4ee7-8242-081700ed94ef,2026-07-28T01:54:18.584976+00:00,ORIG-20625,RCVR-92349,712.37,Northstar Services,Brightline Supply,GA,MA,454,Bill payment,WEB,Online banking,0
b70cf2e8-e2cd-4362-8679-aff70a9ce0d8,2026-07-03T09:15:18.584976+00:00,ORIG-60810,RCVR-40477,390.6,Harbor Manufacturing,Cedar Utilities,IL,CO,767,Direct deposit,WEB,API,0
de05c972-6706-472b-838f-67bd38883d80,2026-06-26T03:16:18.584976+00:00,ORIG-90958,RCVR-98045,126.84,Pine Valley Foods,Avery Johnson,WA,GA,3425,Bill payment,WEB,API,0
ad7b521e-3675-42e0-b376-52f1fd90c8f7,2026-08-20T08:18:18.584976+00:00,ORIG-34738,RCVR-40282,154.49,Northstar Services,Cedar Utilities,MA,WA,2276,Payroll,CCD,Branch initiated,0
f912f92f-6cff-4a07-abbf-9d8a1ce04b02,2026-06-30T16:00:18.584976+00:00,ORIG-61007,RCVR-77698,283.39,Summit Health,Cedar Utilities,FL,WA,2019,Vendor payment,PPD,Branch initiated,0
18e0e1b6-9909-4bfe-b536-fc8c9c8c2ed5,2026-06-24T10:46:18.584976+00:00,ORIG-12764,RCVR-39792,532.06,Northstar Services,Avery Johnson,FL,TX,3263,Payroll,PPD,API,0
a01bc46c-d545-4f88-bced-888018e31b24,2026-08-14T11:03:18.584976+00:00,ORIG-74431,RCVR-55132,439.61,Harbor Manufacturing,Maple Consulting,IL,CA,296,Direct deposit,PPD,Online banking,0
e69e79a3-6751-4df5-aaf1-460868b98810,2026-07-24T00:45:18.584976+00:00,ORIG-17779,RCVR-53723,561.87,Pine Valley Foods,Cedar Utilities,IL,GA,1380,Bill payment,PPD,File upload,0
a4213663-a35a-48cb-8cd5-e8abe182d57f,2026-08-07T09:33:18.584976+00:00,ORIG-79237,RCVR-93258,645.42,Northstar Services,Maple Consulting,OH,FL,1341,Tax payment,WEB,File upload,0
6749feb6-8a1e-4377-b652-1f5041175d8e,2026-08-18T05:28:18.584976+00:00,ORIG-25996,RCVR-50314,306.18,Summit Health,Brightline Supply,FL,NY,2189,Bill payment,CCD,File upload,0
3acbc0a1-a699-42d8-86df-f00fd27cf69a,2026-07-14T03:51:18.584976+00:00,ORIG-81171,RCVR-68183,245.25,Pine Valley Foods,Avery Johnson,VA,WA,636,Vendor payment,CCD,Online banking,0
36cf0365-3035-4dc5-8274-a53efb4f6cb0,2026-06-26T08:48:18.584976+00:00,ORIG-48338,RCVR-13724,264.75,Pine Valley Foods,Maple Consulting,FL,NY,2529,Vendor payment,CCD,Online banking,0
a8795733-a2e3-4f25-8f17-0fedb31cb9d7,2026-08-16T06:34:18.584976+00:00,ORIG-42486,RCVR-25818,409.92,Northstar Services,Avery Johnson,WA,WA,2954,Tax payment,WEB,Online banking,0
873758c4-1128-4d00-8d8a-7008665b7678,2026-07-22T04:48:18.584976+00:00,ORIG-40886,RCVR-96428,152.95,Pine Valley Foods,Maple Consulting,CO,IL,3428,Bill payment,WEB,Online banking,0
1bd85c4d-54e8-48f1-9bf5-25526112aa78,2026-06-29T16:17:18.584976+00:00,ORIG-21944,RCVR-80011,659.39,Northstar Services,Brightline Supply,IL,NY,3113,Payroll,CCD,Online banking,0
87d257d9-787f-4427-8cae-d1c174370155,2026-08-14T07:52:18.584976+00:00,ORIG-40456,RCVR-38391,272.4,Harbor Manufacturing,Cedar Utilities,NC,CO,1014,Direct deposit,PPD,Online banking,0
7d84eff7-bbb9-4206-9711-0cc783bcaf8e,2026-07-22T13:54:18.584976+00:00,ORIG-35032,RCVR-48114,142.93,Northstar Services,Cedar Utilities,WA,NC,1033,Tax payment,PPD,Online banking,0
0b972f2a-63d7-4fcb-8195-21bc7c3b7071,2026-06-23T02:15:18.584976+00:00,ORIG-66200,RCVR-64274,430.88,Harbor Manufacturing,Brightline Supply,GA,TX,432,Bill payment,PPD,API,0
4102fadf-706c-4efd-94b2-2ef50cb56654,2026-07-05T04:54:18.584976+00:00,ORIG-46451,RCVR-51563,313.96,Summit Health,Cedar Utilities,FL,NY,3646,Tax payment,WEB,File upload,0
7f1353bb-4ba1-46f6-95ad-d2fc3c1001a1,2026-08-07T04:27:18.584976+00:00,ORIG-66286,RCVR-34944,198.33,Pine Valley Foods,Maple Consulting,CA,NY,826,Bill payment,PPD,API,0
719a5c2c-c6c8-4d65-b235-7f2559ae76fd,2026-08-04T09:36:18.584976+00:00,ORIG-16951,RCVR-75411,495.97,Northstar Services,Avery Johnson,NC,GA,846,Payroll,CCD,Online banking,0
a7630984-6f64-4da9-804c-f860c83b0e97,2026-07-02T18:21:18.584976+00:00,ORIG-29556,RCVR-41421,211.01,Northstar Services,Avery Johnson,NC,GA,1311,Direct deposit,CCD,API,0
846119d4-1923-4040-a795-21e1b5433912,2026-07-25T08:13:18.584976+00:00,ORIG-74290,RCVR-39864,1182.65,Harbor Manufacturing,Brightline Supply,NC,NC,1870,Bill payment,PPD,API,0
425df2e6-8f42-40b8-890c-e14f86c01ab8,2026-06-28T14:14:18.584976+00:00,ORIG-61268,RCVR-46651,254.14,Summit Health,Brightline Supply,TX,WA,3314,Bill payment,CCD,Online banking,0
d2dcb826-6ae2-45a4-9211-033a48d49336,2026-08-11T06:40:18.584976+00:00,ORIG-64624,RCVR-27502,537.89,Summit Health,Maple Consulting,IL,FL,649,Direct deposit,WEB,API,0
a4a64179-c67a-4c65-a338-2204a2a1eb46,2026-08-12T16:16:18.584976+00:00,ORIG-22091,RCVR-64051,70.84,Summit Health,Maple Consulting,CO,TX,494,Direct deposit,WEB,File upload,0
184d9b78-e6cc-4117-8f9d-bb7429d50ca8,2026-07-11T02:09:18.584976+00:00,ORIG-18782,RCVR-49121,390.47,Harbor Manufacturing,Maple Consulting,TX,IL,3147,Bill payment,CCD,Online banking,0
ea545088-644c-4580-bf98-9692c0c7cc8f,2026-07-31T11:28:18.584976+00:00,ORIG-60765,RCVR-87174,540.45,Summit Health,Avery Johnson,NY,WA,1635,Vendor payment,CCD,Online banking,0
ada49e02-f1c8-48b1-9ced-0785d727eb57,2026-07-14T14:09:18.584976+00:00,ORIG-38938,RCVR-15058,3697.68,Northstar Services,Maple Consulting,CA,NC,710,Vendor payment,WEB,Online banking,0
50c67676-f852-41eb-9a97-ac8caa872d4a,2026-07-01T06:50:18.584976+00:00,ORIG-75551,RCVR-74309,735.68,Pine Valley Foods,Cedar Utilities,CO,NY,760,Payroll,PPD,API,0
216a4e7f-2dcd-4ede-ad28-beb422d8a28b,2026-07-10T13:04:18.584976+00:00,ORIG-60336,RCVR-28608,358.1,Summit Health,Maple Consulting,CO,WA,2755,Payroll,PPD,Online banking,0
f108ea26-e773-4a92-a89b-0bc1ec3d0ce1,2026-06-23T19:57:18.584976+00:00,ORIG-49334,RCVR-63991,173.42,Harbor Manufacturing,Avery Johnson,GA,IL,2527,Bill payment,CCD,File upload,0
47d02658-ffe8-4c09-a302-00683699c1b2,2026-06-27T22:24:18.584976+00:00,ORIG-62255,RCVR-95322,467.27,Northstar Services,Maple Consulting,GA,VA,1824,Tax payment,PPD,API,0
4dd90a73-4565-49dc-b7c2-be005b675c9b,2026-07-02T17:31:18.584976+00:00,ORIG-94856,RCVR-65951,697.92,Summit Health,Maple Consulting,NC,GA,1538,Direct deposit,PPD,File upload,0
ae0b21fa-006b-4e86-a609-00ff9df50cb3,2026-08-09T04:40:18.584976+00:00,ORIG-12420,RCVR-69352,439.46,Harbor Manufacturing,Cedar Utilities,NC,CA,803,Tax payment,PPD,File upload,0
72952065-69ce-41e3-9118-6d7bd893334c,2026-06-29T15:11:18.584976+00:00,ORIG-51599,RCVR-29554,387.54,Pine Valley Foods,Avery Johnson,CO,NY,2038,Direct deposit,WEB,Branch initiated,0
